chromosome	source	feature	start	end	score	strand	frame	gene_id	 transcript_id 	 exon_number 	 gene_name 	 gene_biotype 	 transcript_name 	 protein_id 
18	protein_coding	exon	3281686	3281745	.	-	.	ENSMUSG00000063889	ENSMUST00000151084	1	Crem	protein_coding	Crem-023	
18	protein_coding	CDS	3281686	3281710	.	-	0	ENSMUSG00000063889	ENSMUST00000151084	1	Crem	protein_coding	Crem-023	ENSMUSP00000118578
18	protein_coding	start_codon	3281708	3281710	.	-	0	ENSMUSG00000063889	ENSMUST00000151084	1	Crem	protein_coding	Crem-023	
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000151084	2	Crem	protein_coding	Crem-023	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000151084	2	Crem	protein_coding	Crem-023	ENSMUSP00000118578
18	protein_coding	exon	3267388	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000151084	3	Crem	protein_coding	Crem-023	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000151084	3	Crem	protein_coding	Crem-023	ENSMUSP00000118578
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000151084	3	Crem	protein_coding	Crem-023	
18	protein_coding	exon	3327492	3327505	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	1	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3327492	3327505	.	-	0	ENSMUSG00000063889	ENSMUST00000131899	1	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	2	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000131899	2	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3299160	3299306	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	3	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3299160	3299306	.	-	0	ENSMUSG00000063889	ENSMUST00000131899	3	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	4	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000131899	4	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	5	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000131899	5	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3276692	3276727	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	6	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3276692	3276727	.	-	2	ENSMUSG00000063889	ENSMUST00000131899	6	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	7	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000131899	7	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	exon	3267421	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000131899	8	Crem	protein_coding	Crem-002	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000131899	8	Crem	protein_coding	Crem-002	ENSMUSP00000119353
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000131899	8	Crem	protein_coding	Crem-002	
18	protein_coding	exon	3325359	3325472	.	-	.	ENSMUSG00000063889	ENSMUST00000130599	1	Crem	protein_coding	Crem-032	
18	protein_coding	CDS	3325359	3325472	.	-	0	ENSMUSG00000063889	ENSMUST00000130599	1	Crem	protein_coding	Crem-032	ENSMUSP00000115471
18	protein_coding	start_codon	3325470	3325472	.	-	0	ENSMUSG00000063889	ENSMUST00000130599	1	Crem	protein_coding	Crem-032	
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000130599	2	Crem	protein_coding	Crem-032	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000130599	2	Crem	protein_coding	Crem-032	ENSMUSP00000115471
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000130599	3	Crem	protein_coding	Crem-032	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000130599	3	Crem	protein_coding	Crem-032	ENSMUSP00000115471
18	protein_coding	exon	3276692	3276727	.	-	.	ENSMUSG00000063889	ENSMUST00000130599	4	Crem	protein_coding	Crem-032	
18	protein_coding	CDS	3276692	3276727	.	-	2	ENSMUSG00000063889	ENSMUST00000130599	4	Crem	protein_coding	Crem-032	ENSMUSP00000115471
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000130599	5	Crem	protein_coding	Crem-032	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000130599	5	Crem	protein_coding	Crem-032	ENSMUSP00000115471
18	protein_coding	exon	3267512	3267730	.	-	.	ENSMUSG00000063889	ENSMUST00000130599	6	Crem	protein_coding	Crem-032	
18	protein_coding	CDS	3267589	3267730	.	-	1	ENSMUSG00000063889	ENSMUST00000130599	6	Crem	protein_coding	Crem-032	ENSMUSP00000115471
18	protein_coding	stop_codon	3267586	3267588	.	-	0	ENSMUSG00000063889	ENSMUST00000130599	6	Crem	protein_coding	Crem-032	
18	protein_coding	exon	3280947	3281130	.	-	.	ENSMUSG00000063889	ENSMUST00000124747	1	Crem	protein_coding	Crem-029	
18	protein_coding	exon	3276692	3276727	.	-	.	ENSMUSG00000063889	ENSMUST00000124747	2	Crem	protein_coding	Crem-029	
18	protein_coding	CDS	3276692	3276698	.	-	0	ENSMUSG00000063889	ENSMUST00000124747	2	Crem	protein_coding	Crem-029	ENSMUSP00000121352
18	protein_coding	start_codon	3276696	3276698	.	-	0	ENSMUSG00000063889	ENSMUST00000124747	2	Crem	protein_coding	Crem-029	
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000124747	3	Crem	protein_coding	Crem-029	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000124747	3	Crem	protein_coding	Crem-029	ENSMUSP00000121352
18	protein_coding	exon	3267532	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000124747	4	Crem	protein_coding	Crem-029	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000124747	4	Crem	protein_coding	Crem-029	ENSMUSP00000121352
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000124747	4	Crem	protein_coding	Crem-029	
18	protein_coding	exon	3280947	3281076	.	-	.	ENSMUSG00000063889	ENSMUST00000049942	1	Crem	protein_coding	Crem-031	
18	protein_coding	exon	3276692	3276773	.	-	.	ENSMUSG00000063889	ENSMUST00000049942	2	Crem	protein_coding	Crem-031	
18	protein_coding	CDS	3276692	3276749	.	-	0	ENSMUSG00000063889	ENSMUST00000049942	2	Crem	protein_coding	Crem-031	ENSMUSP00000061925
18	protein_coding	start_codon	3276747	3276749	.	-	0	ENSMUSG00000063889	ENSMUST00000049942	2	Crem	protein_coding	Crem-031	
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000049942	3	Crem	protein_coding	Crem-031	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000049942	3	Crem	protein_coding	Crem-031	ENSMUSP00000061925
18	protein_coding	exon	3267544	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000049942	4	Crem	protein_coding	Crem-031	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000049942	4	Crem	protein_coding	Crem-031	ENSMUSP00000061925
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000049942	4	Crem	protein_coding	Crem-031	
18	protein_coding	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	1	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000127601	1	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	exon	3299160	3299306	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	2	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3299160	3299306	.	-	0	ENSMUSG00000063889	ENSMUST00000127601	2	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	3	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000127601	3	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	4	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000127601	4	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	exon	3287902	3288090	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	5	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3287902	3288090	.	-	2	ENSMUSG00000063889	ENSMUST00000127601	5	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	6	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000127601	6	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	exon	3267556	3267730	.	-	.	ENSMUSG00000063889	ENSMUST00000127601	7	Crem	protein_coding	Crem-019	
18	protein_coding	CDS	3267589	3267730	.	-	1	ENSMUSG00000063889	ENSMUST00000127601	7	Crem	protein_coding	Crem-019	ENSMUSP00000118649
18	protein_coding	stop_codon	3267586	3267588	.	-	0	ENSMUSG00000063889	ENSMUST00000127601	7	Crem	protein_coding	Crem-019	
18	protein_coding	exon	3281686	3281767	.	-	.	ENSMUSG00000063889	ENSMUST00000147138	1	Crem	protein_coding	Crem-022	
18	protein_coding	CDS	3281686	3281710	.	-	0	ENSMUSG00000063889	ENSMUST00000147138	1	Crem	protein_coding	Crem-022	ENSMUSP00000114280
18	protein_coding	start_codon	3281708	3281710	.	-	0	ENSMUSG00000063889	ENSMUST00000147138	1	Crem	protein_coding	Crem-022	
18	protein_coding	exon	3276692	3276727	.	-	.	ENSMUSG00000063889	ENSMUST00000147138	2	Crem	protein_coding	Crem-022	
18	protein_coding	CDS	3276692	3276727	.	-	2	ENSMUSG00000063889	ENSMUST00000147138	2	Crem	protein_coding	Crem-022	ENSMUSP00000114280
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000147138	3	Crem	protein_coding	Crem-022	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000147138	3	Crem	protein_coding	Crem-022	ENSMUSP00000114280
18	protein_coding	exon	3267570	3267730	.	-	.	ENSMUSG00000063889	ENSMUST00000147138	4	Crem	protein_coding	Crem-022	
18	protein_coding	CDS	3267589	3267730	.	-	1	ENSMUSG00000063889	ENSMUST00000147138	4	Crem	protein_coding	Crem-022	ENSMUSP00000114280
18	protein_coding	stop_codon	3267586	3267588	.	-	0	ENSMUSG00000063889	ENSMUST00000147138	4	Crem	protein_coding	Crem-022	
18	protein_coding	exon	3325359	3325472	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	1	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3325359	3325472	.	-	0	ENSMUSG00000063889	ENSMUST00000156234	1	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	start_codon	3325470	3325472	.	-	0	ENSMUSG00000063889	ENSMUST00000156234	1	Crem	protein_coding	Crem-012	
18	protein_coding	exon	3299160	3299306	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	2	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3299160	3299306	.	-	0	ENSMUSG00000063889	ENSMUST00000156234	2	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	3	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000156234	3	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	4	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000156234	4	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	exon	3287902	3288090	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	5	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3287902	3288090	.	-	2	ENSMUSG00000063889	ENSMUST00000156234	5	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	exon	3276692	3276727	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	6	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3276692	3276727	.	-	2	ENSMUSG00000063889	ENSMUST00000156234	6	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	7	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000156234	7	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	exon	3267573	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000156234	8	Crem	protein_coding	Crem-012	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000156234	8	Crem	protein_coding	Crem-012	ENSMUSP00000121388
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000156234	8	Crem	protein_coding	Crem-012	
18	protein_coding	exon	3327492	3327505	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	1	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3327492	3327505	.	-	0	ENSMUSG00000063889	ENSMUST00000152900	1	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	2	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000152900	2	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	3	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000152900	3	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	4	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000152900	4	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3287902	3288090	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	5	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3287902	3288090	.	-	2	ENSMUSG00000063889	ENSMUST00000152900	5	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3276692	3276727	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	6	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3276692	3276727	.	-	2	ENSMUSG00000063889	ENSMUST00000152900	6	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	7	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000152900	7	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	exon	3267583	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000152900	8	Crem	protein_coding	Crem-003	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000152900	8	Crem	protein_coding	Crem-003	ENSMUSP00000123515
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000152900	8	Crem	protein_coding	Crem-003	
18	protein_coding	exon	3327492	3327505	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	1	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3327492	3327505	.	-	0	ENSMUSG00000063889	ENSMUST00000130455	1	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	2	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000130455	2	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3299160	3299306	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	3	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3299160	3299306	.	-	0	ENSMUSG00000063889	ENSMUST00000130455	3	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	4	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000130455	4	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	5	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000130455	5	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3287902	3288090	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	6	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3287902	3288090	.	-	2	ENSMUSG00000063889	ENSMUST00000130455	6	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	7	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000130455	7	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	exon	3267583	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000130455	8	Crem	protein_coding	Crem-008	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000130455	8	Crem	protein_coding	Crem-008	ENSMUSP00000121541
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000130455	8	Crem	protein_coding	Crem-008	
18	protein_coding	exon	3327492	3327505	.	-	.	ENSMUSG00000063889	ENSMUST00000137568	1	Crem	protein_coding	Crem-009	
18	protein_coding	CDS	3327492	3327505	.	-	0	ENSMUSG00000063889	ENSMUST00000137568	1	Crem	protein_coding	Crem-009	ENSMUSP00000115336
18	protein_coding	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000137568	2	Crem	protein_coding	Crem-009	
18	protein_coding	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000137568	2	Crem	protein_coding	Crem-009	ENSMUSP00000115336
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000137568	3	Crem	protein_coding	Crem-009	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000137568	3	Crem	protein_coding	Crem-009	ENSMUSP00000115336
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000137568	4	Crem	protein_coding	Crem-009	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000137568	4	Crem	protein_coding	Crem-009	ENSMUSP00000115336
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000137568	5	Crem	protein_coding	Crem-009	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000137568	5	Crem	protein_coding	Crem-009	ENSMUSP00000115336
18	protein_coding	exon	3267583	3268127	.	-	.	ENSMUSG00000063889	ENSMUST00000137568	6	Crem	protein_coding	Crem-009	
18	protein_coding	CDS	3267986	3268127	.	-	1	ENSMUSG00000063889	ENSMUST00000137568	6	Crem	protein_coding	Crem-009	ENSMUSP00000115336
18	protein_coding	stop_codon	3267983	3267985	.	-	0	ENSMUSG00000063889	ENSMUST00000137568	6	Crem	protein_coding	Crem-009	
18	protein_coding	exon	3327492	3327505	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	1	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3327492	3327505	.	-	0	ENSMUSG00000063889	ENSMUST00000146265	1	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	2	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000146265	2	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	exon	3299160	3299306	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	3	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3299160	3299306	.	-	0	ENSMUSG00000063889	ENSMUST00000146265	3	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	4	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3295320	3295414	.	-	0	ENSMUSG00000063889	ENSMUST00000146265	4	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	exon	3295038	3295180	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	5	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3295038	3295180	.	-	1	ENSMUSG00000063889	ENSMUST00000146265	5	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	exon	3273420	3273576	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	6	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3273420	3273576	.	-	2	ENSMUSG00000063889	ENSMUST00000146265	6	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	exon	3267583	3267730	.	-	.	ENSMUSG00000063889	ENSMUST00000146265	7	Crem	protein_coding	Crem-010	
18	protein_coding	CDS	3267589	3267730	.	-	1	ENSMUSG00000063889	ENSMUST00000146265	7	Crem	protein_coding	Crem-010	ENSMUSP00000119638
18	protein_coding	stop_codon	3267586	3267588	.	-	0	ENSMUSG00000063889	ENSMUST00000146265	7	Crem	protein_coding	Crem-010	
18	nonsense_mediated_decay	exon	3337378	3337531	.	-	.	ENSMUSG00000063889	ENSMUST00000134027	1	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	exon	3327492	3327589	.	-	.	ENSMUSG00000063889	ENSMUST00000134027	2	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	CDS	3327492	3327535	.	-	0	ENSMUSG00000063889	ENSMUST00000134027	2	Crem	protein_coding	Crem-007	ENSMUSP00000122557
18	nonsense_mediated_decay	start_codon	3327533	3327535	.	-	0	ENSMUSG00000063889	ENSMUST00000134027	2	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	exon	3325359	3325476	.	-	.	ENSMUSG00000063889	ENSMUST00000134027	3	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	CDS	3325359	3325476	.	-	1	ENSMUSG00000063889	ENSMUST00000134027	3	Crem	protein_coding	Crem-007	ENSMUSP00000122557
18	nonsense_mediated_decay	exon	3309853	3309985	.	-	.	ENSMUSG00000063889	ENSMUST00000134027	4	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	CDS	3309980	3309985	.	-	0	ENSMUSG00000063889	ENSMUST00000134027	4	Crem	protein_coding	Crem-007	ENSMUSP00000122557
18	nonsense_mediated_decay	stop_codon	3309977	3309979	.	-	0	ENSMUSG00000063889	ENSMUST00000134027	4	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	exon	3309644	3309753	.	-	.	ENSMUSG00000063889	ENSMUST00000134027	5	Crem	protein_coding	Crem-007	
18	nonsense_mediated_decay	exon	3295320	3295414	.	-	.	ENSMUSG00000063889	ENSMUST00000134027	6	Crem	protein_coding	Crem-007	
